P1	Hybrid	P2	Zscore	Pvalue	Gamma	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15
Xcouchianus	Xmalinche_CHIC2	Xvariatus	20.171	0	0.342844	3.49451e+06	195372	127707	72444.4	12204.4	254708	55440.2	27962.4	64311.4	2.34185e+06	115425	13708	67679.1	133281	1780
Xcouchianus	Xvariatus	Xmalinche_CHIC2	9.64761	0	12.0165	3.49451e+06	127707	195372	72444.4	12204.4	254708	64311.4	13708	55440.2	2.34185e+06	67679.1	27962.4	115425	133281	1780
Xcouchianus	Xmalinche_CHIC2	Xxiphidium	-25.0698	1	1.06421	2.68389e+06	987873	80306.3	45693	31993.6	151680	57520.4	74547.1	253533	1.71269e+06	500994	8110.88	35409.6	60946.4	3256
Xmalinche_CHIC2	Xcouchianus	Xxiphidium	26.5825	0	0.946158	2.68389e+06	987873	151680	57520.4	74547.1	80306.3	45693	31993.6	253533	1.71269e+06	500994	8110.88	60946.4	35409.6	3256
Xcouchianus	Xmayae	Xmeyeri	28.9628	0	-0.970996	3.70621e+06	112888	38679.6	79575.6	2818.5	280431	46888.4	35154	30785.2	2.54529e+06	58759.5	4211.38	29052.1	157729	1661.38
Xcouchianus	Xmeyeri	Xmayae	43.2311	0	0.248147	3.70621e+06	38679.6	112888	79575.6	2818.5	280431	30785.2	4211.38	46888.4	2.54529e+06	29052.1	35154	58759.5	157729	1661.38
Xcouchianus	Xmayae	Xmilleri	8.75775	0	0.953582	3.29338e+06	514922	28697.8	53747.2	6235.25	210677	49847	69556.1	129972	2.21537e+06	257094	4216.5	18746.4	102219	2685.5
Xmayae	Xcouchianus	Xmilleri	-8.33145	1	1.05393	3.29338e+06	514922	210677	49847	69556.1	28697.8	53747.2	6235.25	129972	2.21537e+06	257094	4216.5	102219	18746.4	2685.5
Xcouchianus	Xmayae	Xmonticolus	-4.10211	0.99998	1.01326	3.07426e+06	730060	22585.9	46263.4	7870.25	188114	48057.2	81948.2	185174	2.03797e+06	367332	4175.88	13088.9	83566.1	3114.62
Xmayae	Xcouchianus	Xmonticolus	4.15578	1.62188e-05	0.987251	3.07426e+06	730060	188114	48057.2	81948.2	22585.9	46263.4	7870.25	185174	2.03797e+06	367332	4175.88	83566.1	13088.9	3114.62
Xcouchianus	Xmayae	Xmontezumae	75.7536	0	0.420276	3.59915e+06	218177	32117	79811.7	3835.25	290350	30674.4	36139.2	66296.9	2.43788e+06	125347	5437.88	19086.9	155523	1986.25
Xcouchianus	Xmontezumae	Xmayae	20.8353	0	1.61131	3.59915e+06	32117	218177	79811.7	3835.25	290350	66296.9	5437.88	30674.4	2.43788e+06	19086.9	36139.2	125347	155523	1986.25
Xcouchianus	Xmayae	Xmultilineatus	38.4429	0	0.191232	3.67329e+06	146755	33156.2	87426.6	3316.88	305037	28988.9	31273.8	42806.4	2.51634e+06	78514.2	5210.62	20198	171036	1861
Xcouchianus	Xmultilineatus	Xmayae	29.3531	0	-0.448584	3.67329e+06	33156.2	146755	87426.6	3316.88	305037	42806.4	5210.62	28988.9	2.51634e+06	20198	31273.8	78514.2	171036	1861
Xcouchianus	Xmayae	Xnezahuacoyotl	69.0219	0	0.457755	3.55038e+06	265825	31504.3	76593.9	4275.88	272207	35605.9	45960.5	70207.4	2.42182e+06	134101	4827	19441.5	148818	2168.12
Xcouchianus	Xnezahuacoyotl	Xmayae	10.7546	0	1.22635	3.55038e+06	31504.3	265825	76593.9	4275.88	272207	70207.4	4827	35605.9	2.42182e+06	19441.5	45960.5	134101	148818	2168.12
Xcouchianus	Xmayae	Xnigrensis	77.9775	0	0.755688	3.20087e+06	613769	27916.1	73343	6436.75	257766	37438.1	53891.5	148497	2.18185e+06	291109	5275.5	16831.6	141012	2778.88
Xmayae	Xcouchianus	Xnigrensis	-52.7676	1	1.9148	3.20087e+06	613769	257766	37438.1	53891.5	27916.1	73343	6436.75	148497	2.18185e+06	291109	5275.5	141012	16831.6	2778.88
Xcouchianus	Xmayae	Xpygmaeus	22.8886	0	0.0835114	3.7412e+06	83272.6	34537.1	99868.6	2778.62	340180	21983.8	16420.4	29080.8	2.57212e+06	49743.1	6256.62	20710.5	196217	1691.25
Xcouchianus	Xpygmaeus	Xmayae	20.8029	0	-0.111428	3.7412e+06	34537.1	83272.6	99868.6	2778.62	340180	29080.8	6256.62	21983.8	2.57212e+06	20710.5	16420.4	49743.1	196217	1691.25
Xcouchianus	Xmayae	Xsignum	45.0769	0	0.118456	3.73993e+06	83651.2	21401.1	109841	3264.75	344496	14592.4	16818.1	27391.2	2.5705e+06	50375.8	4098.62	12064.6	202149	1207.88
Xcouchianus	Xsignum	Xmayae	39.0198	0	-0.183757	3.73993e+06	21401.1	83651.2	109841	3264.75	344496	27391.2	4098.62	14592.4	2.5705e+06	12064.6	16818.1	50375.8	202149	1207.88
Xcouchianus	Xmayae	Xvariatus	60.5366	0	0.44897	3.59491e+06	221938	34536.6	76074.5	3716	280531	39500.8	35694.6	69300.4	2.42378e+06	135008	4603.38	23395.4	149256	1905.5
Xcouchianus	Xvariatus	Xmayae	11.2124	0	1.2942	3.59491e+06	34536.6	221938	76074.5	3716	280531	69300.4	4603.38	39500.8	2.42378e+06	23395.4	35694.6	135008	149256	1905.5
Xcouchianus	Xmayae	Xxiphidium	-43.1851	1	1.10047	2.74974e+06	1.0524e+06	25100.5	36364.8	8750.25	166682	56209.9	88723	273587	1.76582e+06	544572	5013.62	15556.4	66696.9	3670.62
Xmayae	Xcouchianus	Xxiphidium	47.1277	0	0.922802	2.74974e+06	1.0524e+06	166682	56209.9	88723	25100.5	36364.8	8750.25	273587	1.76582e+06	544572	5013.62	66696.9	15556.4	3670.62
Xcouchianus	Xmeyeri	Xmilleri	36.852	0	0.866474	3.25019e+06	473056	61040.4	50291.2	19026	170334	35651.8	44517.6	130650	2.18779e+06	237864	11350.9	27993.2	82731.9	1379.38
Xmeyeri	Xcouchianus	Xmilleri	-31.173	1	1.22276	3.25019e+06	473056	170334	35651.8	44517.6	61040.4	50291.2	19026	130650	2.18779e+06	237864	11350.9	82731.9	27993.2	1379.38
Xcouchianus	Xmeyeri	Xmonticolus	14.2818	0	0.964152	3.03389e+06	684941	51675.6	42859.4	22555.8	145649	37231.8	54355.9	188589	2.00657e+06	347883	9389.38	21483.5	64508.9	1539.75
Xmeyeri	Xcouchianus	Xmonticolus	-13.7507	1	1.04017	3.03389e+06	684941	145649	37231.8	54355.9	51675.6	42859.4	22555.8	188589	2.00657e+06	347883	9389.38	64508.9	21483.5	1539.75
Xcouchianus	Xmeyeri	Xmontezumae	72.4123	0	0.612969	3.53565e+06	197328	85475.9	63248.2	10828.5	227236	30832.6	21629	82171.4	2.38513e+06	118193	22257	41253.5	116880	1454.38
Xmeyeri	Xcouchianus	Xmontezumae	-26.6908	1	-1.40251	3.53565e+06	197328	227236	30832.6	21629	85475.9	63248.2	10828.5	82171.4	2.38513e+06	118193	22257	116880	41253.5	1454.38
Xcouchianus	Xmeyeri	Xmultilineatus	64.6812	0	0.442523	3.60568e+06	130150	90759.9	68402.1	8941.75	239325	31040.6	17883.8	60698	2.45911e+06	74245.9	23026.5	45373.8	129077	1470.38
Xcouchianus	Xmultilineatus	Xmeyeri	13.3375	0	1.35093	3.60568e+06	90759.9	130150	68402.1	8941.75	239325	60698	23026.5	31040.6	2.45911e+06	45373.8	17883.8	74245.9	129077	1470.38
Xcouchianus	Xmeyeri	Xnezahuacoyotl	68.8784	0	0.620369	3.49318e+06	238273	78160.4	63283.3	13523.5	214792	32607.1	27713.5	82736.2	2.37388e+06	124293	18098.1	38765.5	114292	1518.88
Xmeyeri	Xcouchianus	Xnezahuacoyotl	-26.7286	1	-1.73325	3.49318e+06	238273	214792	32607.1	27713.5	78160.4	63283.3	13523.5	82736.2	2.37388e+06	124293	18098.1	114292	38765.5	1518.88
Xcouchianus	Xmeyeri	Xnigrensis	56.3475	0	0.842453	3.14468e+06	584299	72653.9	58282	16616.9	196635	34792.8	36270.1	160397	2.13227e+06	280835	20154.2	34707.6	101361	1622.25
Xmeyeri	Xcouchianus	Xnigrensis	-45.8099	1	1.29875	3.14468e+06	584299	196635	34792.8	36270.1	72653.9	58282	16616.9	160397	2.13227e+06	280835	20154.2	101361	34707.6	1622.25
Xcouchianus	Xmeyeri	Xpygmaeus	57.4894	0	0.351566	3.66259e+06	77711.8	103185	72931.9	5385.88	262005	30215.2	9427.62	53375.2	2.50244e+06	51630.9	30246.5	52265.6	141725	1507.88
Xcouchianus	Xpygmaeus	Xmeyeri	26.3199	0	6.42733	3.66259e+06	103185	77711.8	72931.9	5385.88	262005	53375.2	30246.5	30215.2	2.50244e+06	52265.6	9427.62	51630.9	141725	1507.88
Xcouchianus	Xmeyeri	Xsignum	65.6153	0	0.408164	3.65042e+06	89076.4	101035	72008.5	6037.75	258105	30271.5	10849.6	59055.7	2.48629e+06	59676.8	29190.5	50955.2	139231	1524.88
Xcouchianus	Xsignum	Xmeyeri	20.3633	0	1.81817	3.65042e+06	101035	89076.4	72008.5	6037.75	258105	59055.7	29190.5	30271.5	2.48629e+06	50955.2	10849.6	59676.8	139231	1524.88
Xcouchianus	Xmeyeri	Xvariatus	69.3802	0	0.593427	3.53177e+06	200977	87783.8	62233.3	8818.12	227455	31011.3	20514.4	76582.4	2.38365e+06	124548	20697.5	42310.6	116373	1029.38
Xmeyeri	Xcouchianus	Xvariatus	-21.8459	1	-0.850419	3.53177e+06	200977	227455	31011.3	20514.4	87783.8	62233.3	8818.12	76582.4	2.38365e+06	124548	20697.5	116373	42310.6	1029.38
Xcouchianus	Xmeyeri	Xxiphidium	-7.82423	1	1.01344	2.71215e+06	1.00428e+06	51182.1	36257.5	22451.4	131053	39321.5	59662.4	270285	1.74344e+06	522107	9411.88	20282.9	51340.9	1486.25
Xmeyeri	Xcouchianus	Xxiphidium	7.92803	1.11022e-15	0.987077	2.71215e+06	1.00428e+06	131053	39321.5	59662.4	51182.1	36257.5	22451.4	270285	1.74344e+06	522107	9411.88	51340.9	20282.9	1486.25
Xcouchianus	Xmilleri	Xmonticolus	-11.8904	1	1.13996	2.76499e+06	518237	296987	70306.5	91047.2	116991	77233.3	34077.2	133650	1.79505e+06	238706	22220	122235	51100.8	2871
Xmilleri	Xcouchianus	Xmonticolus	13.3503	0	0.901426	2.76499e+06	518237	116991	77233.3	34077.2	296987	70306.5	91047.2	133650	1.79505e+06	238706	22220	51100.8	122235	2871
Xmilleri	Xcouchianus	Xmontezumae	24.4678	0	0.168218	3.16401e+06	142874	174415	111052	13821.2	443038	55274	31015.2	66554.4	2.0952e+06	76629.5	48454.2	80812.8	208722	2410
Xcouchianus	Xmontezumae	Xmilleri	-19.5195	1	1.3396	3.16401e+06	443038	142874	55274	31015.2	174415	66554.4	48454.2	111052	2.0952e+06	208722	13821.2	76629.5	80812.8	2410
Xmilleri	Xcouchianus	Xmultilineatus	10.2764	0	-0.0885284	3.22345e+06	87455.6	183160	117290	10898.4	460081	56060.4	25245.9	51080.7	2.15553e+06	43840	50076.4	88089.9	223970	2384
Xcouchianus	Xmultilineatus	Xmilleri	11.1122	0	0.930049	3.22345e+06	460081	87455.6	56060.4	25245.9	183160	51080.7	50076.4	117290	2.15553e+06	223970	10898.4	43840	88089.9	2384
Xmilleri	Xcouchianus	Xnezahuacoyotl	3.9033	4.74636e-05	0.0384917	3.13756e+06	166545	166974	108014	15967.2	418448	60559.4	41986.9	62459.1	2.09067e+06	76927.8	40205.1	80445.5	200584	2499.62
Xcouchianus	Xnezahuacoyotl	Xmilleri	-3.74704	0.999911	1.04352	3.13756e+06	418448	166545	60559.4	41986.9	166974	62459.1	40205.1	108014	2.09067e+06	200584	15967.2	76927.8	80445.5	2499.62
Xcouchianus	Xmilleri	Xnigrensis	-29.7099	1	-6.56882	2.81973e+06	478593	378964	64108.8	60562.5	150507	99145.3	23943.6	129553	1.87122e+06	211928	41193.2	175473	69492.6	2856.62
Xmilleri	Xcouchianus	Xnigrensis	63.9427	0	0.65131	2.81973e+06	478593	150507	99145.3	23943.6	378964	64108.8	60562.5	129553	1.87122e+06	211928	41193.2	69492.6	175473	2856.62
Xmilleri	Xcouchianus	Xpygmaeus	0.845122	0.199021	-0.00536256	3.26009e+06	56748.3	197450	124689	6992.12	494237	52216.9	12716.9	51830.3	2.18318e+06	33227.1	61998.5	92969.9	242712	2407
Xcouchianus	Xpygmaeus	Xmilleri	0.84963	0.197765	0.994722	3.26009e+06	494237	56748.3	52216.9	12716.9	197450	51830.3	61998.5	124689	2.18318e+06	242712	6992.12	33227.1	92969.9	2407
Xmilleri	Xcouchianus	Xsignum	2.57845	0.00496229	0.0170274	3.25189e+06	63818.6	196107	121892	7743.75	487793	53335.6	14653.6	54523.1	2.17296e+06	37362.4	60406.9	93038.5	237356	2508
Xcouchianus	Xsignum	Xmilleri	-2.53378	0.994358	1.01794	3.25189e+06	487793	63818.6	53335.6	14653.6	196107	54523.1	60406.9	121892	2.17296e+06	237356	7743.75	37362.4	93038.5	2508
Xmilleri	Xcouchianus	Xvariatus	33.0074	0	0.188239	3.1543e+06	152427	169262	115992	13567.8	451250	51404.5	26206.8	66381.8	2.08528e+06	86262	47101.4	76871	213712	1783.75
Xcouchianus	Xvariatus	Xmilleri	-25.3533	1	1.43245	3.1543e+06	451250	152427	51404.5	26206.8	169262	66381.8	47101.4	115992	2.08528e+06	213712	13567.8	86262	76871	1783.75
Xcouchianus	Xmilleri	Xxiphidium	-21.5212	1	1.09657	2.44912e+06	830139	289060	64306.2	93089.8	99688.4	76340.3	40388	212991	1.53962e+06	402911	22619.2	111642	37493	2903.25
Xmilleri	Xcouchianus	Xxiphidium	23.4165	0	0.925124	2.44912e+06	830139	99688.4	76340.3	40388	289060	64306.2	93089.8	212991	1.53962e+06	402911	22619.2	37493	111642	2903.25
Xmonticolus	Xcouchianus	Xmontezumae	11.3629	0	0.0469296	2.96014e+06	119831	155987	159524	11355.5	641245	53001.1	39350.5	58246.3	1.93216e+06	58118.8	58210	67414.8	306318	2824.12
Xcouchianus	Xmontezumae	Xmonticolus	-10.8034	1	1.05462	2.96014e+06	641245	119831	53001.1	39350.5	155987	58246.3	58210	159524	1.93216e+06	306318	11355.5	58118.8	67414.8	2824.12
Xmonticolus	Xcouchianus	Xmultilineatus	10.9915	0	-0.0439348	3.01267e+06	72117.8	162972	169336	9003.12	665993	51245.4	30803.1	46275.5	1.98479e+06	31896	60473.6	72347.4	328062	2774.62
Xcouchianus	Xmultilineatus	Xmonticolus	11.4541	0	0.961182	3.01267e+06	665993	72117.8	51245.4	30803.1	162972	46275.5	60473.6	169336	1.98479e+06	328062	9003.12	31896	72347.4	2774.62
Xmonticolus	Xcouchianus	Xnezahuacoyotl	11.8929	0	-0.0645747	2.93713e+06	139917	148982	155875	13225	613070	59423.8	52317.6	53573.2	1.9287e+06	57463.5	49649.9	67370.8	297261	2914.88
Xcouchianus	Xnezahuacoyotl	Xmonticolus	12.6143	0	0.945905	2.93713e+06	613070	139917	59423.8	52317.6	148982	53573.2	49649.9	155875	1.9287e+06	297261	13225	57463.5	67370.8	2914.88
Xmonticolus	Xcouchianus	Xnigrensis	68.0767	0	0.377492	2.647e+06	421603	135733	137386	19619.8	543224	71356.4	84888.9	111397	1.72812e+06	174881	48706.6	59409.8	254917	3478.75
Xcouchianus	Xnigrensis	Xmonticolus	-26.7947	1	-1.84952	2.647e+06	543224	421603	71356.4	84888.9	135733	111397	48706.6	137386	1.72812e+06	254917	19619.8	174881	59409.8	3478.75
Xmonticolus	Xcouchianus	Xpygmaeus	4.3559	6.63116e-06	0.0141145	3.04559e+06	45588.7	176850	178131	5500.88	704327	46495.9	16388.6	48380.5	2.0101e+06	23660.1	72839.5	77233.9	349141	2783.62
Xcouchianus	Xpygmaeus	Xmonticolus	-4.29354	0.999991	1.01474	3.04559e+06	704327	45588.7	46495.9	16388.6	176850	48380.5	72839.5	178131	2.0101e+06	349141	5500.88	23660.1	77233.9	2783.62
Xmonticolus	Xcouchianus	Xsignum	1.0484	0.147227	0.00370716	3.03992e+06	50027.7	176518	173827	6432.62	695252	49010	19246.1	49474.4	2.00261e+06	26350.1	71519.8	77906.9	342248	2915
Xcouchianus	Xsignum	Xmonticolus	-1.0445	0.851873	1.00375	3.03992e+06	695252	50027.7	49010	19246.1	176518	49474.4	71519.8	173827	2.00261e+06	342248	6432.62	26350.1	77906.9	2915
Xmonticolus	Xcouchianus	Xvariatus	33.0793	0	0.109304	2.94955e+06	129882	145747	167912	11573.8	649955	47019.2	34988.1	61854.9	1.91688e+06	68149.4	56994.4	60352.2	312041	2111
Xcouchianus	Xvariatus	Xmonticolus	-29.0199	1	1.16263	2.94955e+06	649955	129882	47019.2	34988.1	145747	61854.9	56994.4	167912	1.91688e+06	312041	11573.8	68149.4	60352.2	2111
Xcouchianus	Xmonticolus	Xxiphidium	-27.4556	1	1.3136	2.30918e+06	736227	416398	81293.6	132212	89224.7	100548	33400.6	181201	1.42569e+06	337933	27070.6	163554	33140.4	3615.62
Xmonticolus	Xcouchianus	Xxiphidium	34.0101	0	0.838418	2.30918e+06	736227	89224.7	100548	33400.6	416398	81293.6	132212	181201	1.42569e+06	337933	27070.6	33140.4	163554	3615.62
Xcouchianus	Xmontezumae	Xmultilineatus	23.4808	0	6.68883	3.5129e+06	108809	181270	78473.4	13393.2	255369	59944.5	18084.5	38158.6	2.36666e+06	54137.9	22703.8	102101	135199	1618.5
Xcouchianus	Xmultilineatus	Xmontezumae	51.0891	0	0.350816	3.5129e+06	181270	108809	78473.4	13393.2	255369	38158.6	22703.8	59944.5	2.36666e+06	102101	18084.5	54137.9	135199	1618.5
Xcouchianus	Xmontezumae	Xnezahuacoyotl	2.10316	0.0177257	-0.060844	3.40755e+06	208900	160639	76295	20438.5	230094	58153.4	29385.1	57112.9	2.28977e+06	96309.4	18972.5	87890.8	121400	1830.12
Xcouchianus	Xnezahuacoyotl	Xmontezumae	2.22379	0.0130813	0.0514523	3.40755e+06	160639	208900	76295	20438.5	230094	57112.9	18972.5	58153.4	2.28977e+06	87890.8	29385.1	96309.4	121400	1830.12
Xcouchianus	Xmontezumae	Xnigrensis	28.9544	0	0.844591	3.06653e+06	546480	146686	71472.7	28875.9	211719	57626.4	37950.2	132876	2.05311e+06	246870	20222.4	78666.4	108094	2434.75
Xmontezumae	Xcouchianus	Xnigrensis	-23.6266	1	1.29115	3.06653e+06	546480	211719	57626.4	37950.2	146686	71472.7	28875.9	132876	2.05311e+06	246870	20222.4	108094	78666.4	2434.75
Xcouchianus	Xmontezumae	Xpygmaeus	30.3139	0	5.85038	3.56793e+06	58447.1	195772	82926.3	8434.25	279296	59340.4	8755.88	30891.9	2.40918e+06	32874.5	29216.5	110179	148709	1508.25
Xcouchianus	Xpygmaeus	Xmontezumae	66.8777	0	0.353473	3.56793e+06	195772	58447.1	82926.3	8434.25	279296	30891.9	29216.5	59340.4	2.40918e+06	110179	8755.88	32874.5	148709	1508.25
Xcouchianus	Xmontezumae	Xsignum	17.3332	0	2.05489	3.54879e+06	76578.6	200389	74544.4	9189.25	270024	62815.6	11543.5	39968.1	2.38538e+06	44588.2	29549.1	112514	139637	1893.12
Xcouchianus	Xsignum	Xmontezumae	51.0978	0	0.397874	3.54879e+06	200389	76578.6	74544.4	9189.25	270024	39968.1	29549.1	62815.6	2.38538e+06	112514	11543.5	44588.2	139637	1893.12
Xmontezumae	Xcouchianus	Xvariatus	5.95562	1.2999e-09	0.243923	3.43257e+06	185134	227006	70627	23761	183793	62331.8	15008.2	65007.9	2.27449e+06	107449	23167.4	110380	102300	1767.25
Xcouchianus	Xvariatus	Xmontezumae	-4.03424	0.999973	1.90938	3.43257e+06	183793	185134	62331.8	15008.2	227006	65007.9	23167.4	70627	2.27449e+06	102300	23761	107449	110380	1767.25
Xcouchianus	Xmontezumae	Xxiphidium	-15.9783	1	1.04358	2.65142e+06	945983	104741	49835.4	45649	139946	57416.8	63122.4	238948	1.67748e+06	469615	10337.9	46636.5	55626.1	3197.38
Xmontezumae	Xcouchianus	Xxiphidium	16.6456	0	0.961456	2.65142e+06	945983	139946	57416.8	63122.4	104741	49835.4	45649	238948	1.67748e+06	469615	10337.9	55626.1	46636.5	3197.38
Xcouchianus	Xmultilineatus	Xnezahuacoyotl	49.2143	0	0.331653	3.47462e+06	217644	96921.4	80286.6	17760.9	242727	38497.1	29300.4	59234.2	2.35897e+06	104791	14276.8	48401.2	133219	1729.5
Xcouchianus	Xnezahuacoyotl	Xmultilineatus	24.7927	0	-65.7932	3.47462e+06	96921.4	217644	80286.6	17760.9	242727	59234.2	14276.8	38497.1	2.35897e+06	48401.2	29300.4	104791	133219	1729.5
Xcouchianus	Xmultilineatus	Xnigrensis	85.6572	0	0.699682	3.13352e+06	556196	83941.2	80499.1	22860.1	225841	38853.4	38160.9	135880	2.12186e+06	257584	15822.8	41408.8	122922	2135.88
Xmultilineatus	Xcouchianus	Xnigrensis	-48.8914	1	4.03211	3.13352e+06	556196	225841	38853.4	38160.9	83941.2	80499.1	22860.1	135880	2.12186e+06	257584	15822.8	122922	41408.8	2135.88
Xcouchianus	Xmultilineatus	Xpygmaeus	17.6641	0	-0.121386	3.64698e+06	54696	119559	96008.2	7623.62	296283	34434.8	8028.25	27769.6	2.4912e+06	32245.6	23872.1	61584.8	167458	1155.5
Xcouchianus	Xpygmaeus	Xmultilineatus	19.5761	0	0.0889826	3.64698e+06	119559	54696	96008.2	7623.62	296283	27769.6	23872.1	34434.8	2.4912e+06	61584.8	8028.25	32245.6	167458	1155.5
Xcouchianus	Xmultilineatus	Xsignum	2.53237	0.00566471	-0.0282549	3.61811e+06	82952.6	134301	80129.6	6934.75	282633	42036.2	12251.4	40989.4	2.45821e+06	50189.2	25623	70166.4	152830	1800.38
Xcouchianus	Xsignum	Xmultilineatus	2.60196	0.0046347	0.026047	3.61811e+06	134301	82952.6	80129.6	6934.75	282633	40989.4	25623	42036.2	2.45821e+06	70166.4	12251.4	50189.2	152830	1800.38
Xcouchianus	Xmultilineatus	Xvariatus	22.6485	0	0.614947	3.49433e+06	199583	125781	63961.4	10175.9	235904	53887.1	25682.2	69976.2	2.33805e+06	119914	20547.1	66724.8	118489	1763.88
Xmultilineatus	Xcouchianus	Xvariatus	-8.467	1	-1.48166	3.49433e+06	199583	235904	53887.1	25682.2	125781	63961.4	10175.9	69976.2	2.33805e+06	119914	20547.1	118489	66724.8	1763.88
Xcouchianus	Xmultilineatus	Xxiphidium	-23.279	1	1.05464	2.68759e+06	989107	75402.9	42712.1	30137.2	143068	53241.9	67497.9	256496	1.71491e+06	504875	10157.1	33869.9	56938.9	3227
Xmultilineatus	Xcouchianus	Xxiphidium	24.485	0	0.953058	2.68759e+06	989107	143068	53241.9	67497.9	75402.9	42712.1	30137.2	256496	1.71491e+06	504875	10157.1	56938.9	33869.9	3227
Xcouchianus	Xnezahuacoyotl	Xnigrensis	40.9159	0	0.795427	3.03592e+06	526540	175007	75449.6	37966.2	200555	55827.6	32587	132123	2.04601e+06	240472	25266.5	80692.4	105994	2551.12
Xnezahuacoyotl	Xcouchianus	Xnigrensis	-30.3929	1	1.52959	3.03592e+06	526540	200555	55827.6	32587	175007	75449.6	37966.2	132123	2.04601e+06	240472	25266.5	105994	80692.4	2551.12
Xcouchianus	Xnezahuacoyotl	Xpygmaeus	25.0616	0	3.07515	3.52056e+06	56436.3	242022	81080	8946.12	262087	62574.8	7932.62	35151.9	2.395e+06	32068.6	38820.6	117777	143479	1676.38
Xcouchianus	Xpygmaeus	Xnezahuacoyotl	62.2003	0	0.373858	3.52056e+06	242022	56436.3	81080	8946.12	262087	35151.9	38820.6	62574.8	2.395e+06	117777	7932.62	32068.6	143479	1676.38
Xcouchianus	Xnezahuacoyotl	Xsignum	7.63941	1.09912e-14	1.25684	3.49979e+06	76367.5	248438	71518.6	9573.75	252303	67055.4	10718.8	45214.4	2.36868e+06	45808.8	39171	122119	133357	2071.88
Xcouchianus	Xsignum	Xnezahuacoyotl	45.0229	0	0.453648	3.49979e+06	248438	76367.5	71518.6	9573.75	252303	45214.4	39171	67055.4	2.36868e+06	122119	10718.8	45808.8	133357	2071.88
Xnezahuacoyotl	Xcouchianus	Xvariatus	17.2662	0	0.390422	3.3872e+06	180859	212036	73003.1	20739.4	227778	60572.4	16881.4	68534	2.25949e+06	107382	30448.9	105056	110762	1856
Xcouchianus	Xvariatus	Xnezahuacoyotl	-6.20754	1	-1.27962	3.3872e+06	227778	180859	60572.4	16881.4	212036	68534	30448.9	73003.1	2.25949e+06	110762	20739.4	107382	105056	1856
Xcouchianus	Xnezahuacoyotl	Xxiphidium	-17.7295	1	1.04911	2.61318e+06	934546	141564	50740.2	51933.1	128486	59288.7	57010	241888	1.66115e+06	471380	14610.4	56847.8	51344.6	3330.38
Xnezahuacoyotl	Xcouchianus	Xxiphidium	18.5595	0	0.957192	2.61318e+06	934546	128486	59288.7	57010	141564	50740.2	51933.1	241888	1.66115e+06	471380	14610.4	51344.6	56847.8	3330.38
Xnigrensis	Xcouchianus	Xpygmaeus	52.2573	0	-7.00258	3.18076e+06	42255.9	248683	137628	7902.75	579374	82326.2	14525.5	33934.9	2.16151e+06	23352	46086.5	137117	268865	2075.75
Xcouchianus	Xpygmaeus	Xnigrensis	97.9845	0	0.681813	3.18076e+06	579374	42255.9	82326.2	14525.5	248683	33934.9	46086.5	137628	2.16151e+06	268865	7902.75	23352	137117	2075.75
Xnigrensis	Xcouchianus	Xsignum	41.6753	0	-0.545692	3.15692e+06	65053.6	238262	142288	10546.6	588657	69657.8	14793.1	44016.4	2.13401e+06	37651.1	46454.6	125193	273606	2654.88
Xcouchianus	Xsignum	Xnigrensis	56.3884	0	0.793069	3.15692e+06	588657	65053.6	69657.8	14793.1	238262	44016.4	46454.6	142288	2.13401e+06	273606	10546.6	37651.1	125193	2654.88
Xnigrensis	Xcouchianus	Xvariatus	4.64776	1.67966e-06	-0.0310509	3.05952e+06	152176	199719	140798	19732.9	550628	62892.4	28740.8	60546.2	2.03835e+06	85936	36250.6	98249.2	249608	2108.25
Xcouchianus	Xvariatus	Xnigrensis	4.78773	8.44478e-07	0.971595	3.05952e+06	550628	152176	62892.4	28740.8	199719	60546.2	36250.6	140798	2.03835e+06	249608	19732.9	85936	98249.2	2108.25
Xcouchianus	Xnigrensis	Xxiphidium	-27.6961	1	1.20602	2.37495e+06	806802	365352	78018.9	109076	120995	96215.5	53224.5	202738	1.50203e+06	390244	17927.6	135709	49237.1	3711.75
Xnigrensis	Xcouchianus	Xxiphidium	32.4272	0	0.872676	2.37495e+06	806802	120995	96215.5	53224.5	365352	78018.9	109076	202738	1.50203e+06	390244	17927.6	49237.1	135709	3711.75
Xcouchianus	Xpygmaeus	Xsignum	16.3397	0	0.0861088	3.68292e+06	87093.2	73578.6	89781.6	5383.25	314102	29563.6	14675.4	35237.4	2.51054e+06	51858.8	12147.6	42552.2	173382	1636.5
Xcouchianus	Xsignum	Xpygmaeus	14.8001	0	-0.116101	3.68292e+06	73578.6	87093.2	89781.6	5383.25	314102	35237.4	12147.6	29563.6	2.51054e+06	42552.2	14675.4	51858.8	173382	1636.5
Xcouchianus	Xpygmaeus	Xvariatus	46.1677	0	0.462205	3.55469e+06	208412	69745.8	70755.6	7529.38	262316	44417.9	30894	67053.6	2.3853e+06	124573	10033.5	41925.9	134605	1729.12
Xcouchianus	Xvariatus	Xpygmaeus	6.48917	4.33658e-11	1.19552	3.55469e+06	69745.8	208412	70755.6	7529.38	262316	67053.6	10033.5	44417.9	2.3853e+06	41925.9	30894	124573	134605	1729.12
